id,post,reply,comment,time_comment,sentiment_results,sentiment,confidence,score,entity_post,entity_comment
ZmVlZGJhY2s6MTAxNTkzMTc0NTcyMjkyOTc=,Happy Birthday to Virgin Galactic Astronaut 001 Richard Branson Hope you have a day that’s out of this world,526.0,Happy birthday sire Keep raising the bar sir,2021-07-18,"{'sentiment': '5 stars', 'confidence': 0.6500781178474426, 'score': 5}",5 stars,0.6500781178474426,5,"Richard,PERSON",
ZmVlZGJhY2s6MTAxNTkzMTc0NTcyMjkyOTc=,Happy Birthday to Virgin Galactic Astronaut 001 Richard Branson Hope you have a day that’s out of this world,526.0,Happy Birthday Richard Branson 🎂,2021-07-18,"{'sentiment': '5 stars', 'confidence': 0.576734721660614, 'score': 5}",5 stars,0.576734721660614,5,"Richard,PERSON","Branson,GPE"
ZmVlZGJhY2s6MTAxNTkzMTc0NTcyMjkyOTc=,Happy Birthday to Virgin Galactic Astronaut 001 Richard Branson Hope you have a day that’s out of this world,526.0,Happy birthday sir Branson I hope I ll fly on your spaceship someday 🚀,2021-07-18,"{'sentiment': '5 stars', 'confidence': 0.5991114974021912, 'score': 5}",5 stars,0.5991114974021912,5,"Richard,PERSON","Branson,PERSON"
ZmVlZGJhY2s6MTAxNTkzMTc0NTcyMjkyOTc=,Happy Birthday to Virgin Galactic Astronaut 001 Richard Branson Hope you have a day that’s out of this world,526.0,Happy birthday sir Your such an inspiration to us all and what a legend…👍🎂,2021-07-18,"{'sentiment': '5 stars', 'confidence': 0.9346219897270203, 'score': 5}",5 stars,0.9346219897270203,5,"Richard,PERSON","🎂,ORG"
ZmVlZGJhY2s6MTAxNTkzMTc0NTcyMjkyOTc=,Happy Birthday to Virgin Galactic Astronaut 001 Richard Branson Hope you have a day that’s out of this world,526.0,Happy Birthday You are the man,2021-07-18,"{'sentiment': '5 stars', 'confidence': 0.7123052477836609, 'score': 5}",5 stars,0.7123052477836609,5,"Richard,PERSON",
ZmVlZGJhY2s6MTAxNTkzMTc0NTcyMjkyOTc=,Happy Birthday to Virgin Galactic Astronaut 001 Richard Branson Hope you have a day that’s out of this world,526.0,Happiest of Birthdays Richard from Vero Beach Florida 🌴,2021-07-18,"{'sentiment': '5 stars', 'confidence': 0.5331169366836548, 'score': 5}",5 stars,0.5331169366836548,5,"Richard,PERSON","Vero Beach,GPE|Birthdays Richard,PERSON|Florida,GPE"
ZmVlZGJhY2s6MTAxNTkzMTc0NTcyMjkyOTc=,Happy Birthday to Virgin Galactic Astronaut 001 Richard Branson Hope you have a day that’s out of this world,526.0,Happy Birthday Sire Please send the flat earth fanatics to outer space for free,2021-07-20,"{'sentiment': '5 stars', 'confidence': 0.5443859100341797, 'score': 5}",5 stars,0.5443859100341797,5,"Richard,PERSON",
ZmVlZGJhY2s6MTAxNTkzMTc0NTcyMjkyOTc=,Happy Birthday to Virgin Galactic Astronaut 001 Richard Branson Hope you have a day that’s out of this world,526.0,Happy Birthday from the Finger Lakes in upstate NY,2021-07-20,"{'sentiment': '5 stars', 'confidence': 0.6632592678070068, 'score': 5}",5 stars,0.6632592678070068,5,"Richard,PERSON","NY,GPE|Lakes,FAC"
ZmVlZGJhY2s6MTAxNTkzMTc0NTcyMjkyOTc=,Happy Birthday to Virgin Galactic Astronaut 001 Richard Branson Hope you have a day that’s out of this world,526.0,Happy birthday Another year wiser 👍🏼,2021-07-19,"{'sentiment': '5 stars', 'confidence': 0.6368516087532043, 'score': 5}",5 stars,0.6368516087532043,5,"Richard,PERSON",
ZmVlZGJhY2s6MTAxNTkzMTc0NTcyMjkyOTc=,Happy Birthday to Virgin Galactic Astronaut 001 Richard Branson Hope you have a day that’s out of this world,526.0,Happy Birthday from Las Cruces New Mexico We have lots of PAWSITIVE energy to share,2021-07-18,"{'sentiment': '5 stars', 'confidence': 0.6406156420707703, 'score': 5}",5 stars,0.6406156420707703,5,"Richard,PERSON","Las Cruces,ORG"
ZmVlZGJhY2s6MTAxNTkzMTc0NTcyMjkyOTc=,Happy Birthday to Virgin Galactic Astronaut 001 Richard Branson Hope you have a day that’s out of this world,526.0,Happy Birthday to Astronaut First one,2021-07-19,"{'sentiment': '5 stars', 'confidence': 0.6260427236557007, 'score': 5}",5 stars,0.6260427236557007,5,"Richard,PERSON",
ZmVlZGJhY2s6MTAxNTkzMTc0NTcyMjkyOTc=,Happy Birthday to Virgin Galactic Astronaut 001 Richard Branson Hope you have a day that’s out of this world,526.0,Now that’s the way to celebrate your Birthday Month,2021-07-18,"{'sentiment': '5 stars', 'confidence': 0.6388381719589233, 'score': 5}",5 stars,0.6388381719589233,5,"Richard,PERSON",
ZmVlZGJhY2s6MTAxNTkzMTc0NTcyMjkyOTc=,Happy Birthday to Virgin Galactic Astronaut 001 Richard Branson Hope you have a day that’s out of this world,526.0,A Trailblazer of new era HBD,2021-07-18,"{'sentiment': '5 stars', 'confidence': 0.5570080280303955, 'score': 5}",5 stars,0.5570080280303955,5,"Richard,PERSON","Trailblazer,PRODUCT"
ZmVlZGJhY2s6MTAxNTkzMTc0NTcyMjkyOTc=,Happy Birthday to Virgin Galactic Astronaut 001 Richard Branson Hope you have a day that’s out of this world,526.0,Think I should be the first DJ to play records in space on the next flight Sir Richard,2021-07-20,"{'sentiment': '3 stars', 'confidence': 0.23809628188610077, 'score': 3}",3 stars,0.23809628188610077,3,"Richard,PERSON","Richard,PERSON"
ZmVlZGJhY2s6MTAxNTkzMTc0NTcyMjkyOTc=,Happy Birthday to Virgin Galactic Astronaut 001 Richard Branson Hope you have a day that’s out of this world,526.0,Yeah an out of this world Celebration Happy Birthday to you Astronaut 001 Richard Branson,2021-07-19,"{'sentiment': '5 stars', 'confidence': 0.6958997249603271, 'score': 5}",5 stars,0.6958997249603271,5,"Richard,PERSON","Celebration Happy Birthday,WORK_OF_ART|Richard Branson,PERSON"
ZmVlZGJhY2s6MTAxNTkzMTc0NTcyMjkyOTc=,Happy Birthday to Virgin Galactic Astronaut 001 Richard Branson Hope you have a day that’s out of this world,526.0,Happy birthday Sir Richard Branson and congratulations for the successful flight to the space,2021-07-19,"{'sentiment': '5 stars', 'confidence': 0.6619626879692078, 'score': 5}",5 stars,0.6619626879692078,5,"Richard,PERSON","Richard Branson,PERSON"
ZmVlZGJhY2s6MTAxNTkzMTc0NTcyMjkyOTc=,Happy Birthday to Virgin Galactic Astronaut 001 Richard Branson Hope you have a day that’s out of this world,526.0,Happy birthday from sultry Siberia You ve been my inspiration for many many years and now even more so May you be happy each and every day,2021-07-18,"{'sentiment': '5 stars', 'confidence': 0.7958283424377441, 'score': 5}",5 stars,0.7958283424377441,5,"Richard,PERSON","Siberia,LOC"
ZmVlZGJhY2s6MTAxNTkzMTc0NTcyMjkyOTc=,Happy Birthday to Virgin Galactic Astronaut 001 Richard Branson Hope you have a day that’s out of this world,526.0,Happy birthday to the one only first space toured Billionaire 💕🌹🎂🙏,2021-07-18,"{'sentiment': '5 stars', 'confidence': 0.59865802526474, 'score': 5}",5 stars,0.59865802526474,5,"Richard,PERSON",
ZmVlZGJhY2s6MTAxNTkzMTc0NTcyMjkyOTc=,Happy Birthday to Virgin Galactic Astronaut 001 Richard Branson Hope you have a day that’s out of this world,526.0,I wana have the experience as you have But it’s only a dream as no money no honey Cheers Happy for you,2021-07-19,"{'sentiment': '4 stars', 'confidence': 0.31666669249534607, 'score': 4}",4 stars,0.31666669249534607,4,"Richard,PERSON",
ZmVlZGJhY2s6MTAxNTkzMTc0NTcyMjkyOTc=,Happy Birthday to Virgin Galactic Astronaut 001 Richard Branson Hope you have a day that’s out of this world,526.0,One more flag in Richard’s achievement Congrats Astronaut 001,2021-07-18,"{'sentiment': '5 stars', 'confidence': 0.5727266669273376, 'score': 5}",5 stars,0.5727266669273376,5,"Richard,PERSON","Richard,PERSON"
ZmVlZGJhY2s6MTAxNTkzMTc0NTcyMjkyOTc=,Happy Birthday to Virgin Galactic Astronaut 001 Richard Branson Hope you have a day that’s out of this world,526.0,All spaced out for birthday wishes 🚀 Woop Woop From Earth and Beyond Branson,2021-07-20,"{'sentiment': '5 stars', 'confidence': 0.4164758026599884, 'score': 5}",5 stars,0.4164758026599884,5,"Richard,PERSON","Earth,LOC|Woop Woop,PERSON"
ZmVlZGJhY2s6MTAxNTkzMTc0NTcyMjkyOTc=,Happy Birthday to Virgin Galactic Astronaut 001 Richard Branson Hope you have a day that’s out of this world,526.0,Happy Birthday Sir Branson Astronaut 001 VG 🍾,2021-07-21,"{'sentiment': '5 stars', 'confidence': 0.6156485676765442, 'score': 5}",5 stars,0.6156485676765442,5,"Richard,PERSON","Branson,PERSON"
ZmVlZGJhY2s6MTAxNTkzMTc0NTcyMjkyOTc=,Happy Birthday to Virgin Galactic Astronaut 001 Richard Branson Hope you have a day that’s out of this world,526.0,Happy birthday and many happy returns of the day in good health and prosperity,2021-07-22,"{'sentiment': '5 stars', 'confidence': 0.7520144581794739, 'score': 5}",5 stars,0.7520144581794739,5,"Richard,PERSON",
ZmVlZGJhY2s6MTAxNTkzMTc0NTcyMjkyOTc=,Happy Birthday to Virgin Galactic Astronaut 001 Richard Branson Hope you have a day that’s out of this world,526.0,Cool as a Jewel and Happy B Day 😎,2021-07-18,"{'sentiment': '5 stars', 'confidence': 0.6590063571929932, 'score': 5}",5 stars,0.6590063571929932,5,"Richard,PERSON","Jewel,PERSON"
ZmVlZGJhY2s6MTAxNTkzMTc0NTcyMjkyOTc=,Happy Birthday to Virgin Galactic Astronaut 001 Richard Branson Hope you have a day that’s out of this world,526.0,Happy Birthday Sir Richard Take me to space with you next time you go up buddy 😊,2021-07-18,"{'sentiment': '5 stars', 'confidence': 0.6555320024490356, 'score': 5}",5 stars,0.6555320024490356,5,"Richard,PERSON","Richard Take,PERSON"
ZmVlZGJhY2s6MTAxNTkzMTc0NTcyMjkyOTc=,Happy Birthday to Virgin Galactic Astronaut 001 Richard Branson Hope you have a day that’s out of this world,526.0,Happy Birthday Richard Branson you are a source of inspiration for the younger generation You are a star who has been made to reach the stars🌟 ⭐️ 🌟,2021-07-18,"{'sentiment': '5 stars', 'confidence': 0.6305781006813049, 'score': 5}",5 stars,0.6305781006813049,5,"Richard,PERSON",
ZmVlZGJhY2s6MTAxNTkzMTc0NTcyMjkyOTc=,Happy Birthday to Virgin Galactic Astronaut 001 Richard Branson Hope you have a day that’s out of this world,526.0,Happy birthday Mr Branson Mad thinking is not madness I am proud of you,2021-07-20,"{'sentiment': '5 stars', 'confidence': 0.7079650163650513, 'score': 5}",5 stars,0.7079650163650513,5,"Richard,PERSON",
ZmVlZGJhY2s6MTAxNTkzMTc0NTcyMjkyOTc=,Happy Birthday to Virgin Galactic Astronaut 001 Richard Branson Hope you have a day that’s out of this world,526.0,you rock happy bday 001,2021-07-18,"{'sentiment': '5 stars', 'confidence': 0.6329202651977539, 'score': 5}",5 stars,0.6329202651977539,5,"Richard,PERSON",
ZmVlZGJhY2s6MTAxNTkzMTc0NTcyMjkyOTc=,Happy Birthday to Virgin Galactic Astronaut 001 Richard Branson Hope you have a day that’s out of this world,526.0,Happy Birthday Sir Richard Branson Stay safe and have fun with Virgin Galactic flight,2021-07-18,"{'sentiment': '5 stars', 'confidence': 0.6198489665985107, 'score': 5}",5 stars,0.6198489665985107,5,"Richard,PERSON","Virgin Galactic,ORG|Richard Branson,PERSON"
ZmVlZGJhY2s6MTAxNTkzMTc0NTcyMjkyOTc=,Happy Birthday to Virgin Galactic Astronaut 001 Richard Branson Hope you have a day that’s out of this world,526.0,Happy birthday SPCE Astronaut 001 We wish you have more birthdays to come and more outer space exploration Additionally I wish your NASDAQ SPCE will fly back to the sky and not down to earth 😊 🥂🎊,2021-07-19,"{'sentiment': '4 stars', 'confidence': 0.41640451550483704, 'score': 4}",4 stars,0.41640451550483704,4,"Richard,PERSON","SPCE,ORG"
ZmVlZGJhY2s6MTAxNTkzMTc0NTcyMjkyOTc=,Happy Birthday to Virgin Galactic Astronaut 001 Richard Branson Hope you have a day that’s out of this world,526.0,Happy birthday Sir Richard,2021-07-18,"{'sentiment': '5 stars', 'confidence': 0.5999741554260254, 'score': 5}",5 stars,0.5999741554260254,5,"Richard,PERSON","Richard,PERSON"
ZmVlZGJhY2s6MTAxNTkzMTc0NTcyMjkyOTc=,Happy Birthday to Virgin Galactic Astronaut 001 Richard Branson Hope you have a day that’s out of this world,526.0,Happy birthday to our favorite astronaut,2021-07-19,"{'sentiment': '5 stars', 'confidence': 0.7995071411132812, 'score': 5}",5 stars,0.7995071411132812,5,"Richard,PERSON",
ZmVlZGJhY2s6MTAxNTkzMTc0NTcyMjkyOTc=,Happy Birthday to Virgin Galactic Astronaut 001 Richard Branson Hope you have a day that’s out of this world,526.0,Happy Birthday What a day to be born July 20th Apollo landing on the Moon Viking landing on Mars what more can you ask for 🍰🎉🚀,2021-07-20,"{'sentiment': '5 stars', 'confidence': 0.7217414379119873, 'score': 5}",5 stars,0.7217414379119873,5,"Richard,PERSON","the Moon Viking,LOC|Mars,LOC|Apollo,ORG|🎉🚀,WORK_OF_ART"
ZmVlZGJhY2s6MTAxNTkzMTc0NTcyMjkyOTc=,Happy Birthday to Virgin Galactic Astronaut 001 Richard Branson Hope you have a day that’s out of this world,526.0,Talk about lighting a celebratory Unity birthday candle HB JB 🕯,2021-07-18,"{'sentiment': '5 stars', 'confidence': 0.4159211218357086, 'score': 5}",5 stars,0.4159211218357086,5,"Richard,PERSON","HB,ORG"
ZmVlZGJhY2s6MTAxNTkzMTc0NTcyMjkyOTc=,Happy Birthday to Virgin Galactic Astronaut 001 Richard Branson Hope you have a day that’s out of this world,526.0,What an amazing brand new way to pollute the world D,2021-07-23,"{'sentiment': '5 stars', 'confidence': 0.879898190498352, 'score': 5}",5 stars,0.879898190498352,5,"Richard,PERSON",
ZmVlZGJhY2s6MTAxNTkzMTc0NTcyMjkyOTc=,Happy Birthday to Virgin Galactic Astronaut 001 Richard Branson Hope you have a day that’s out of this world,526.0,from Kerala the gods own country and the mother land of Santhosh George Kulangara the empannelled astrounout of Vergin Galatic Live long for humanity,2021-07-19,"{'sentiment': '5 stars', 'confidence': 0.4056336581707001, 'score': 5}",5 stars,0.4056336581707001,5,"Richard,PERSON","Santhosh George Kulangara,PERSON|Vergin Galatic Live,ORG|Kerala,GPE"
ZmVlZGJhY2s6MTAxNTkzMTc0NTcyMjkyOTc=,Happy Birthday to Virgin Galactic Astronaut 001 Richard Branson Hope you have a day that’s out of this world,526.0,Great birthday enjoy it for a week 🚀,2021-07-18,"{'sentiment': '5 stars', 'confidence': 0.646476686000824, 'score': 5}",5 stars,0.646476686000824,5,"Richard,PERSON","🚀,ORG"
ZmVlZGJhY2s6MTAxNTkzMTc0NTcyMjkyOTc=,Happy Birthday to Virgin Galactic Astronaut 001 Richard Branson Hope you have a day that’s out of this world,526.0,The Elders Sharing the day with The father of the rainbow nation Nelson Mandela,2021-07-18,"{'sentiment': '5 stars', 'confidence': 0.5142865180969238, 'score': 5}",5 stars,0.5142865180969238,5,"Richard,PERSON","Nelson Mandela,PERSON"
ZmVlZGJhY2s6MTAxNTkzMTc0NTcyMjkyOTc=,Happy Birthday to Virgin Galactic Astronaut 001 Richard Branson Hope you have a day that’s out of this world,526.0,Why are you wishing him death on his birthday Virginia Galactic,2021-07-18,"{'sentiment': '1 star', 'confidence': 0.4544767737388611, 'score': 1}",1 star,0.4544767737388611,1,"Richard,PERSON","Virginia Galactic,ORG"
ZmVlZGJhY2s6MTAxNTkzMTc0NTcyMjkyOTc=,Happy Birthday to Virgin Galactic Astronaut 001 Richard Branson Hope you have a day that’s out of this world,526.0,the ride of his life,2021-07-18,"{'sentiment': '5 stars', 'confidence': 0.5072709918022156, 'score': 5}",5 stars,0.5072709918022156,5,"Richard,PERSON",
ZmVlZGJhY2s6MTAxNTkzMTc0NTcyMjkyOTc=,Happy Birthday to Virgin Galactic Astronaut 001 Richard Branson Hope you have a day that’s out of this world,526.0,You re Not our friend Richard,2021-07-28,"{'sentiment': '1 star', 'confidence': 0.4132733643054962, 'score': 1}",1 star,0.4132733643054962,1,"Richard,PERSON","Richard,PERSON"
ZmVlZGJhY2s6MTAxNTkzMTM0MzExNzQyOTc=,Richard Branson s mom Eve always told him to reach for the stars So it was fitting that our mothership which shares her name helped Richard and our crew on their way to space and will also carry the next generation of dreamers to release altitude on their spaceflights too “You were always my guiding light at Virgin Galactic You shared with me that the day we named our mothership VMS Eve was one of your happiest You always knew Eve would start my journey to space one day just as I always knew you would do the impossible for me ”,289.0,,,"{'sentiment': '2 stars', 'confidence': 0.26056796312332153, 'score': 2}",2 stars,0.26056796312332153,2,"Richard Branson s,PERSON|Virgin Galactic You,ORG|Richard,PERSON",
ZmVlZGJhY2s6MTAxNTkzMDMzMzUyMTkyOTc=,To all you kids down there Richard Branson s message from zero gravity Watch the livestream,5824.0,amazing learned a lot took Concorde often did not realize how close space was did Mac 1 2 on it … then 3 and space,2021-07-11,"{'sentiment': '5 stars', 'confidence': 0.7394248843193054, 'score': 5}",5 stars,0.7394248843193054,5,"Richard Branson,PERSON","Concorde,PRODUCT"
ZmVlZGJhY2s6MTAxNTkzMDMzMzUyMTkyOTc=,To all you kids down there Richard Branson s message from zero gravity Watch the livestream,5824.0,Anne Henriquez Crotti W so beautiful it is Wow I m loving it,2021-07-19,"{'sentiment': '5 stars', 'confidence': 0.8505536317825317, 'score': 5}",5 stars,0.8505536317825317,5,"Richard Branson,PERSON","Anne Henriquez Crotti W,PERSON"
ZmVlZGJhY2s6MTAxNTkzMDMzMzUyMTkyOTc=,To all you kids down there Richard Branson s message from zero gravity Watch the livestream,5824.0,I was in tears the whole time I love to fly My father worked for Northrop during the Apollo missions for twenty years and Lockheed Airrospace for another twenty The Apple does not fall far from the tree I am in to Earth science You and your crew are going to help save the world you have the Black Pearl I have the blood you need I am going to send you information of a project that I have been working on for the past 10 years You did what they sead could not be done design build and fly air an space ship close to the configuration of the Enterprise N C C 1701 WOW I love you and your crew どもありがとございます Thank you ＋；）,2021-07-11,"{'sentiment': '5 stars', 'confidence': 0.5762469172477722, 'score': 5}",5 stars,0.5762469172477722,5,"Richard Branson,PERSON","the Enterprise N C C 1701,ORG|Apple,ORG|the Black Pearl,FAC|Lockheed Airrospace,PRODUCT|Northrop,ORG|Earth,LOC|Apollo,FAC"
ZmVlZGJhY2s6MTAxNTkzMDMzMzUyMTkyOTc=,To all you kids down there Richard Branson s message from zero gravity Watch the livestream,5824.0,Loving you It is amazing Sending to you my love and energy from Thai Ha Books publishing house and Vietnam Dr Hung,2021-07-11,"{'sentiment': '5 stars', 'confidence': 0.8512844443321228, 'score': 5}",5 stars,0.8512844443321228,5,"Richard Branson,PERSON","Vietnam,GPE|Thai,NORP"
ZmVlZGJhY2s6MTAxNTkzMDMzMzUyMTkyOTc=,To all you kids down there Richard Branson s message from zero gravity Watch the livestream,5824.0,this was probably the best thing I ve watched on TV it was so emotional and incredible,2021-07-11,"{'sentiment': '5 stars', 'confidence': 0.902717113494873, 'score': 5}",5 stars,0.902717113494873,5,"Richard Branson,PERSON",
ZmVlZGJhY2s6MTAxNTkzMDMzMzUyMTkyOTc=,To all you kids down there Richard Branson s message from zero gravity Watch the livestream,5824.0,Tone deaf to what s actually going on down here on the ground everywhere I was born on this planet I ll die on this planet I will be stepping out of this planet leaving behind a world that could have been amazing and even more beautiful for future generations with less suffering pollution hate and disease had the united focus of billionaires everywhere been here investing on the ground 😔 Can we not dream bigger than a party in the sky with beautiful people,2021-07-12,"{'sentiment': '1 star', 'confidence': 0.47752803564071655, 'score': 1}",1 star,0.47752803564071655,1,"Richard Branson,PERSON",
ZmVlZGJhY2s6MTAxNTkzMDMzMzUyMTkyOTc=,To all you kids down there Richard Branson s message from zero gravity Watch the livestream,5824.0,I love this I’m happy some one could do this I wish I could afford it but this will only be for the vert very rich at least in my life time I don’t know I have mixed feelings In this times humanity needs more solidarity There are kids in the world and in your neighborhood who don’t eat or have clean water or a home or access to vaccines or a health provider with basic medications to overcome a fever etc etc Again I love this but there are things that are more urgent… All those millions put out into this could save sooo many people and get them out of poverty Social conscious and equal opportunities are as important as progress But I guess there’s no business in that,2021-07-12,"{'sentiment': '5 stars', 'confidence': 0.6420792937278748, 'score': 5}",5 stars,0.6420792937278748,5,"Richard Branson,PERSON",
ZmVlZGJhY2s6MTAxNTkzMDMzMzUyMTkyOTc=,To all you kids down there Richard Branson s message from zero gravity Watch the livestream,5824.0,The shooting star at the end of video is awesome,2021-07-11,"{'sentiment': '5 stars', 'confidence': 0.5564479231834412, 'score': 5}",5 stars,0.5564479231834412,5,"Richard Branson,PERSON",
ZmVlZGJhY2s6MTAxNTkzMDMzMzUyMTkyOTc=,To all you kids down there Richard Branson s message from zero gravity Watch the livestream,5824.0,Wish I had an extra 250k laying around because this would be an awesome adventure,2021-07-11,"{'sentiment': '4 stars', 'confidence': 0.33147427439689636, 'score': 4}",4 stars,0.33147427439689636,4,"Richard Branson,PERSON",
ZmVlZGJhY2s6MTAxNTkzMDMzMzUyMTkyOTc=,To all you kids down there Richard Branson s message from zero gravity Watch the livestream,5824.0,Nothing great Another adult playground for those who have grown tired of fancy cars and big luxurious houses Just imagine what you can do if all those imaginations and money are used to save our planet 🌎 instead You can watch from space as our planet crumbles from all the deforestation and toxification,2021-07-11,"{'sentiment': '2 stars', 'confidence': 0.5526601076126099, 'score': 2}",2 stars,0.5526601076126099,2,"Richard Branson,PERSON",
ZmVlZGJhY2s6MTAxNTkzMDMzMzUyMTkyOTc=,To all you kids down there Richard Branson s message from zero gravity Watch the livestream,5824.0,Try staying here on earth and doing something REAL right here with all those billions of rather than conducting your extraterrestrial marbles contests with another of your billionaire mates,2021-07-12,"{'sentiment': '5 stars', 'confidence': 0.4963172376155853, 'score': 5}",5 stars,0.4963172376155853,5,"Richard Branson,PERSON",
ZmVlZGJhY2s6MTAxNTkzMDMzMzUyMTkyOTc=,To all you kids down there Richard Branson s message from zero gravity Watch the livestream,5824.0,So the British Government bailed this muppet so he can become a space cowboy How much damage to the ozone will be made with the rich going for a jolly Bloody joke The bloke sued the NHS because he lost out on a contract I would never use Virgin,2021-07-12,"{'sentiment': '1 star', 'confidence': 0.6518852710723877, 'score': 1}",1 star,0.6518852710723877,1,"Richard Branson,PERSON","Virgin,ORG|NHS,ORG|the British Government,ORG"
ZmVlZGJhY2s6MTAxNTkzMDMzMzUyMTkyOTc=,To all you kids down there Richard Branson s message from zero gravity Watch the livestream,5824.0,No the sky is not the limit There is no limit,2021-07-11,"{'sentiment': '1 star', 'confidence': 0.5405386686325073, 'score': 1}",1 star,0.5405386686325073,1,"Richard Branson,PERSON",
ZmVlZGJhY2s6MTAxNTkzMDMzMzUyMTkyOTc=,To all you kids down there Richard Branson s message from zero gravity Watch the livestream,5824.0,HI Richard Branson Jeff Bezos and Eon Musk Instead of spending Billions of on the space races allowing only a few to move on another planet like Mars Can you try to help to fix our planet and invest in making our world better for future generations We have to admit Earth is not super hospitable and will get worst with pollution and Global warming and overpopulation but we have water and air that we can clean Which is in my book better than any other planets we know so far Just a tougth,2021-07-12,"{'sentiment': '5 stars', 'confidence': 0.38306117057800293, 'score': 5}",5 stars,0.38306117057800293,5,"Richard Branson,PERSON","Jeff Bezos,PERSON|Earth,LOC|Mars,LOC|Eon Musk,PERSON|Richard Branson,PERSON"
